#,Anime,#1,#2,#3,#4-5,#6-10,#11-20,Points,,#1,5 Points,,,,,,,,,,,,,,
260,Fire Force,0,0,3,1,3,13,34,,,,,,,,,,,,,,,,,
261,Kuroko no Basuke,0,0,1,3,2,17,34,,,,,,,,,,,,,,,,,
262,Yu-Gi-Oh,0,0,1,2,8,8,34,,,,,,,,,,,,,,,,,
263,Plastic Memories,0,0,1,2,4,16,34,,,,,,,,,,,,,,,,,
264,Mashle,0,0,1,1,7,13,34,,,,,,,,,,,,,,,,,
265,Id: Invaded,0,0,0,3,7,11,34,,,,,,,,,,,,,,,,,
268,Kimi ni Todoke,0,1,2,1,7,4,33,,,,,,,,,,,,,,,,,
269,Castle in the Sky,0,1,1,2,4,11,33,,,,,,,,,,,,,,,,,
270,Sayonara Zetsubo Sensei,0,1,1,0,8,9,33,,,,,,,,,,,,,,,,,
271,Akudama Drive,0,0,2,1,5,12,33,,,,,,,,,,,,,,,,,
272,Wotakoi: Love is Hard for Otaku,0,0,1,0,6,17,33,,,,,,,,,,,,,,,,,
278,The Vision of Escaflowne,0,3,2,1,3,3,32,,,,,,,,,,,,,,,,,
279,Saekano,0,1,1,1,2,17,32,,,,,,,,,,,,,,,,,
280,The Angel Next Door,0,1,1,0,7,10,32,,,,,,,,,,,,,,,,,
281,Space Brothers,0,1,0,5,3,7,32,,,,,,,,,,,,,,,,,
285,Ore Monogatari,0,1,1,1,5,10,31,,,,,,,,,,,,,,,,,
286,Silver Spoon,0,0,2,3,4,6,31,,,,,,,,,,,,,,,,,
287,Shadows House,0,0,1,3,4,10,31,,,,,,,,,,,,,,,,,
288,Akiba Maid Wars,0,0,0,4,1,17,31,,,,,,,,,,,,,,,,,
289,Suzume,0,0,0,1,5,18,31,,,,,,,,,,,,,,,,,
296,Gosick,0,1,1,4,3,4,30,,,,,,,,,,,,,,,,,
297,Adachi and Shimamura,0,1,1,2,3,10,30,,,,,,,,,,,,,,,,,
298,Ergo Proxy,0,1,1,1,3,13,30,,,,,,,,,,,,,,,,,
299,Turn A Gundam,0,2,1,2,2,7,29,,,,,,,,,,,,,,,,,
300,Tokyo Godfathers,0,1,1,1,4,10,29,,,,,,,,,,,,,,,,,
301,Yuna Yuki is a Hero,0,1,0,1,5,12,29,,,,,,,,,,,,,,,,,
302,Magi,0,1,0,1,4,14,29,,,,,,,,,,,,,,,,,
303,Kekkai Sensen,0,0,0,3,6,8,29,,,,,,,,,,,,,,,,,
304,Tonikawa,0,0,0,2,5,13,29,,,,,,,,,,,,,,,,,
305,Lupin III,0,0,0,2,5,13,29,,,,,,,,,,,,,,,,,
309,Blue Spring Ride,0,1,1,2,4,6,28,,,,,,,,,,,,,,,,,
310,Dennou Coil,0,0,1,4,3,6,28,,,,,,,,,,,,,,,,,
311,To Your Eternity,0,0,1,2,3,12,28,,,,,,,,,,,,,,,,,
312,Grimgar of Fantasy and Ash,0,0,1,0,6,12,28,,,,,,,,,,,,,,,,,
313,Maid-sama,0,0,0,1,8,9,28,,,,,,,,,,,,,,,,,
317,Gankutsuou,0,1,0,0,7,9,27,,,,,,,,,,,,,,,,,
318,Heike Monogatari,0,0,0,3,3,12,27,,,,,,,,,,,,,,,,,
319,One Outs,0,0,0,1,7,10,27,,,,,,,,,,,,,,,,,
322,Summer Wars,0,1,0,1,6,7,26,,,,,,,,,,,,,,,,,
323,Elfen Lied,0,0,1,3,2,9,26,,,,,,,,,,,,,,,,,
324,The Case Study of Vanitas,0,0,1,2,3,10,26,,,,,,,,,,,,,,,,,
325,Kiki’s Delivery Service,0,0,0,1,4,15,26,,,,,,,,,,,,,,,,,
330,Anne of Green Gables,0,1,1,2,4,3,25,,,,,,,,,,,,,,,,,
331,A Sign of Affection,0,0,1,1,3,12,25,,,,,,,,,,,,,,,,,
332,Tokyo Revengers,0,0,1,0,6,9,25,,,,,,,,,,,,,,,,,
335,Rent a Girlfriend,0,3,0,1,2,5,24,,,,,,,,,,,,,,,,,
336,The Devil is a Part Timer,0,0,2,2,1,8,24,,,,,,,,,,,,,,,,,
337,Kakegurui,0,0,1,1,5,7,24,,,,,,,,,,,,,,,,,
338,Gabriel Dropout,0,0,0,2,2,14,24,,,,,,,,,,,,,,,,,
339,Mirai Nikki,0,0,0,0,8,8,24,,,,,,,,,,,,,,,,,
340,Zom100,0,0,0,0,4,16,24,,,,,,,,,,,,,,,,,
343,Texhnolyze,0,1,0,1,5,6,23,,,,,,,,,,,,,,,,,
344,Re:Creators,0,1,0,1,4,8,23,,,,,,,,,,,,,,,,,
345,Heartcatch Precure,0,0,2,1,3,6,23,,,,,,,,,,,,,,,,,
346,Space Battleship Yamato,0,0,1,3,3,4,23,,,,,,,,,,,,,,,,,
347,Keijo,0,0,1,1,3,10,23,,,,,,,,,,,,,,,,,
348,Do It Yourself,0,0,0,0,6,11,23,,,,,,,,,,,,,,,,,
350,SYD,0,1,1,1,4,3,22,,,,,,,,,,,,,,,,,
351,Sword of the Stranger,0,1,0,3,3,3,22,,,,,,,,,,,,,,,,,
352,Watamote,0,1,0,0,5,8,22,,,,,,,,,,,,,,,,,
353,Kokoro Connect,0,1,0,0,5,8,22,,,,,,,,,,,,,,,,,
354,Tamayura,0,0,2,2,3,2,22,,,,,,,,,,,,,,,,,
355,Crest of the Stars,0,0,0,4,2,6,22,,,,,,,,,,,,,,,,,
356,Shiki,0,0,0,3,3,7,22,,,,,,,,,,,,,,,,,
357,SKET Dance,0,0,0,3,3,7,22,,,,,,,,,,,,,,,,,
358,Kids on the Slope,0,0,0,0,5,12,22,,,,,,,,,,,,,,,,,
360,His and Her Circumstances,0,2,1,1,1,4,21,,,,,,,,,,,,,,,,,
361,Hellsing,0,1,0,2,3,5,21,,,,,,,,,,,,,,,,,
362,High Score Girl,0,1,0,1,3,8,21,,,,,,,,,,,,,,,,,
363,Uncle From Another World,0,0,1,1,3,8,21,,,,,,,,,,,,,,,,,
364,Slam Dunk,0,0,0,2,4,7,21,,,,,,,,,,,,,,,,,
365,Goblin Slayer,0,0,0,1,3,12,21,,,,,,,,,,,,,,,,,
366,Nagatoro,0,0,0,0,6,9,21,,,,,,,,,,,,,,,,,
367,Snow White with the Red Hair,0,0,0,1,5,8,21,,,,,,,,,,,,,,,,,
371,Slayers,0,2,1,1,0,5,20,,,,,,,,,,,,,,,,,
372,Maison Ikkoku,0,2,0,0,5,2,20,,,,,,,,,,,,,,,,,
373,Inuyashiki,0,1,1,0,1,10,20,,,,,,,,,,,,,,,,,
374,Paprika,0,1,0,0,5,6,20,,,,,,,,,,,,,,,,,
375,Hanasaku Iroha,0,0,1,1,2,9,20,,,,,,,,,,,,,,,,,
376,Magical Girl Lyrical Nanoha,0,0,0,3,2,7,20,,,,,,,,,,,,,,,,,
377,Interspecies Reviewers,0,0,0,1,4,9,20,,,,,,,,,,,,,,,,,
378,Sleepy Princess in the Demon’s Castle,0,0,0,1,3,11,20,,,,,,,,,,,,,,,,,
379,91 Days,0,0,0,0,8,4,20,,,,,,,,,,,,,,,,,
381,Great Pretender,0,1,1,0,2,7,19,,,,,,,,,,,,,,,,,
382,Honey and Clover,0,1,0,1,4,4,19,,,,,,,,,,,,,,,,,
383,Humanity Has Declined,0,1,0,0,3,9,19,,,,,,,,,,,,,,,,,
384,Mobile Suit Gundam Seed,0,0,2,0,2,7,19,,,,,,,,,,,,,,,,,
385,The Familiar of Zero,0,0,2,0,1,9,19,,,,,,,,,,,,,,,,,
386,The Executioner and Her Way of Life,0,0,1,2,1,7,19,,,,,,,,,,,,,,,,,
387,Kanon,0,0,1,1,2,8,19,,,,,,,,,,,,,,,,,
388,Another,0,0,0,0,5,9,19,,,,,,,,,,,,,,,,,
392,Villainess Level 99,0,2,0,1,1,5,18,,,,,,,,,,,,,,,,,
393,Full Metal Panic,0,2,0,0,2,6,18,,,,,,,,,,,,,,,,,
394,Samurai Flamenco,0,0,2,0,2,6,18,,,,,,,,,,,,,,,,,
395,Macross Plus,0,0,1,1,2,7,18,,,,,,,,,,,,,,,,,
396,Seven Deadly Sins,0,0,0,2,4,4,18,,,,,,,,,,,,,,,,,
397,Romantic Killer,0,0,0,1,4,7,18,,,,,,,,,,,,,,,,,
398,The Aquatope on White Sand,0,0,0,1,2,11,18,,,,,,,,,,,,,,,,,
402,Happy Sugar Life,0,1,0,2,0,7,17,,,,,,,,,,,,,,,,,
403,Pop Team Epic,0,1,0,0,3,7,17,,,,,,,,,,,,,,,,,
404,Wonder Egg Priority,0,0,2,0,2,5,17,,,,,,,,,,,,,,,,,
405,Kaiju No. 8,0,0,0,1,4,6,17,,,,,,,,,,,,,,,,,
406,Claymore,0,0,0,1,3,8,17,,,,,,,,,,,,,,,,,
407,Blue Exorcist,0,0,0,0,5,7,17,,,,,,,,,,,,,,,,,
408,Tsurezure Children,0,0,0,0,5,7,17,,,,,,,,,,,,,,,,,
409,New Game,0,0,0,0,4,9,17,,,,,,,,,,,,,,,,,
410,Vampire Hunter D,0,0,0,0,4,9,17,,,,,,,,,,,,,,,,,
417,Terror in Resonance,0,1,0,1,2,5,16,,,,,,,,,,,,,,,,,
418,Digimon Tamers,0,1,0,0,4,4,16,,,,,,,,,,,,,,,,,
419,Inferno Cop,0,0,1,0,5,2,16,,,,,,,,,,,,,,,,,
420,Porco Rosso,0,0,0,2,3,4,16,,,,,,,,,,,,,,,,,
421,Urusei Yatsura (1981),0,0,0,2,3,4,16,,,,,,,,,,,,,,,,,
422,Tsurune,0,0,0,2,2,6,16,,,,,,,,,,,,,,,,,
423,Birdie Wing,0,0,0,1,3,7,16,,,,,,,,,,,,,,,,,
427,The Twelve Kingdoms,0,2,0,1,0,4,15,,,,,,,,,,,,,,,,,
428,Major,0,1,2,0,0,3,15,,,,,,,,,,,,,,,,,
429,Boogiepop & Others,0,1,0,2,1,3,15,,,,,,,,,,,,,,,,,
430,Blue Period,0,1,0,0,2,7,15,,,,,,,,,,,,,,,,,
431,ef: A Tale of Memories,0,1,0,0,2,7,15,,,,,,,,,,,,,,,,,
432,After the Rain,0,0,1,1,0,8,15,,,,,,,,,,,,,,,,,
433,Shakugan no Shana,0,0,1,0,3,5,15,,,,,,,,,,,,,,,,,
434,Granbelm,0,0,1,0,3,5,15,,,,,,,,,,,,,,,,,
435,The Flowers of Evil,0,0,1,0,2,7,15,,,,,,,,,,,,,,,,,
436,Chobits,0,0,0,2,3,3,15,,,,,,,,,,,,,,,,,
437,Promare,0,0,0,1,3,6,15,,,,,,,,,,,,,,,,,
438,My Next Life as a Villainess,0,0,0,1,2,8,15,,,,,,,,,,,,,,,,,
444,Urusei Yatsura (2022),0,1,1,0,1,4,14,,,,,,,,,,,,,,,,,
445,Brave Bang Bravern,0,1,0,1,2,3,14,,,,,,,,,,,,,,,,,
446,Jellyfish Can’t Swim in the Night,0,1,0,1,2,3,14,,,,,,,,,,,,,,,,,
447,Sk8 The Infinity,0,1,0,1,1,5,14,,,,,,,,,,,,,,,,,
448,Rising of the Shield Hero,0,1,0,0,2,6,14,,,,,,,,,,,,,,,,,
449,My Senpai is Annoying,0,0,1,0,4,2,14,,,,,,,,,,,,,,,,,
450,The Girl Who Leapt Through Time,0,0,1,0,2,6,14,,,,,,,,,,,,,,,,,
451,Dark Gathering,0,0,0,3,0,5,14,,,,,,,,,,,,,,,,,
452,Free!,0,0,0,1,4,3,14,,,,,,,,,,,,,,,,,
453,Mobile Suit Gundam Wing,0,0,0,1,2,7,14,,,,,,,,,,,,,,,,,
454,Girls Band Cry,0,0,0,1,2,7,14,,,,,,,,,,,,,,,,,
455,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,0,0,0,0,5,4,14,,,,,,,,,,,,,,,,,
456,My Love Story with Yamada at Lv.999,0,0,0,0,4,6,14,,,,,,,,,,,,,,,,,
457,"Girlfriend, Girlfriend",0,0,0,0,3,8,14,,,,,,,,,,,,,,,,,
460,Baby Steps,0,1,1,0,1,3,13,,,,,,,,,,,,,,,,,
461,Pompo the Cinephile,0,1,1,0,1,3,13,,,,,,,,,,,,,,,,,
462,Saint Seiya,0,1,0,0,2,5,13,,,,,,,,,,,,,,,,,
463,Kamikatsu,0,0,2,0,2,1,13,,,,,,,,,,,,,,,,,
464,Dead Mount Death Play,0,0,0,2,2,3,13,,,,,,,,,,,,,,,,,
465,"Josee, The Tiger, and the Fish",0,0,0,2,1,5,13,,,,,,,,,,,,,,,,,
466,Casshern Sins,0,0,0,1,3,4,13,,,,,,,,,,,,,,,,,
467,Buddy Daddies,0,0,0,1,2,6,13,,,,,,,,,,,,,,,,,
468,Kaiba,0,0,0,1,1,8,13,,,,,,,,,,,,,,,,,
469,To Love-Ru,0,0,0,1,1,8,13,,,,,,,,,,,,,,,,,
470,Amagi Brilliant Park,0,0,0,0,3,7,13,,,,,,,,,,,,,,,,,
471,Beyond the Boundary,0,0,0,0,2,9,13,,,,,,,,,,,,,,,,,
476,Hugtto Precure,0,0,1,1,1,3,12,,,,,,,,,,,,,,,,,
477,Carnival Phantasm,0,0,0,2,1,4,12,,,,,,,,,,,,,,,,,
478,Aoi Hana,0,0,0,1,3,3,12,,,,,,,,,,,,,,,,,
479,O Maidens in Your Savage Season,0,0,0,1,3,3,12,,,,,,,,,,,,,,,,,
480,High School of the Dead,0,0,0,1,2,5,12,,,,,,,,,,,,,,,,,
481,Jormungand,0,0,0,1,2,5,12,,,,,,,,,,,,,,,,,
482,Gamers,0,0,0,0,4,4,12,,,,,,,,,,,,,,,,,
483,Undead Girl Murder Farce,0,0,0,0,3,6,12,,,,,,,,,,,,,,,,,
484,So I’m a Spider? So What?,0,0,0,0,3,6,12,,,,,,,,,,,,,,,,,
485,My Happy Marriage,0,0,0,0,2,8,12,,,,,,,,,,,,,,,,,
486,Kakushigoto,0,0,0,0,2,8,12,,,,,,,,,,,,,,,,,
492,Tearmoon Empire,0,1,0,1,1,2,11,,,,,,,,,,,,,,,,,
493,Love Live! Nijigasaki High School Idol Club,0,1,0,0,2,3,11,,,,,,,,,,,,,,,,,
494,D-Frag,0,1,0,0,1,5,11,,,,,,,,,,,,,,,,,
495,Orange,0,1,0,0,1,5,11,,,,,,,,,,,,,,,,,
496,ACCA-13,0,0,1,1,0,4,11,,,,,,,,,,,,,,,,,
497,Kotaro Lives Alone,0,0,0,1,2,4,11,,,,,,,,,,,,,,,,,
498,School Rumble,0,0,0,1,1,6,11,,,,,,,,,,,,,,,,,
499,Working!!,0,0,0,1,0,8,11,,,,,,,,,,,,,,,,,
500,The Garden of Words,0,0,0,1,0,8,11,,,,,,,,,,,,,,,,,
212,Maquia,,2,0,3,7,17,48,,,,,,,,,,,,,,,,,
306,Little Busters,,,1,3,4,8,29,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
